count,year,month,day,date,dayow
35902,2017,4,1,2017-04-01T00:00:00Z,6
30518,2017,4,2,2017-04-02T00:00:00Z,0
44101,2017,4,3,2017-04-03T00:00:00Z,1
46008,2017,4,4,2017-04-04T00:00:00Z,2
53152,2017,4,5,2017-04-05T00:00:00Z,3
49182,2017,4,6,2017-04-06T00:00:00Z,4
47469,2017,4,7,2017-04-07T00:00:00Z,5
34610,2017,4,8,2017-04-08T00:00:00Z,6
28064,2017,4,9,2017-04-09T00:00:00Z,0
38978,2017,4,10,2017-04-10T00:00:00Z,1
39062,2017,4,11,2017-04-11T00:00:00Z,2
41740,2017,4,12,2017-04-12T00:00:00Z,3
45386,2017,4,13,2017-04-13T00:00:00Z,4
39640,2017,4,14,2017-04-14T00:00:00Z,5
31340,2017,4,15,2017-04-15T00:00:00Z,6
22958,2017,4,16,2017-04-16T00:00:00Z,0
34038,2017,4,17,2017-04-17T00:00:00Z,1
39025,2017,4,18,2017-04-18T00:00:00Z,2
45247,2017,4,19,2017-04-19T00:00:00Z,3
45004,2017,4,20,2017-04-20T00:00:00Z,4
49160,2017,4,21,2017-04-21T00:00:00Z,5
36201,2017,4,22,2017-04-22T00:00:00Z,6
29983,2017,4,23,2017-04-23T00:00:00Z,0
35137,2017,4,24,2017-04-24T00:00:00Z,1
38433,2017,4,25,2017-04-25T00:00:00Z,2
43056,2017,4,26,2017-04-26T00:00:00Z,3
48241,2017,4,27,2017-04-27T00:00:00Z,4
47261,2017,4,28,2017-04-28T00:00:00Z,5
40417,2017,4,29,2017-04-29T00:00:00Z,6
27830,2017,4,30,2017-04-30T00:00:00Z,0
40261,2017,5,1,2017-05-01T00:00:00Z,1
42814,2017,5,2,2017-05-02T00:00:00Z,2
43331,2017,5,3,2017-05-03T00:00:00Z,3
46897,2017,5,4,2017-05-04T00:00:00Z,4
52257,2017,5,5,2017-05-05T00:00:00Z,5
43025,2017,5,6,2017-05-06T00:00:00Z,6
29782,2017,5,7,2017-05-07T00:00:00Z,0
36317,2017,5,8,2017-05-08T00:00:00Z,1
39812,2017,5,9,2017-05-09T00:00:00Z,2
45554,2017,5,10,2017-05-10T00:00:00Z,3
41102,2017,5,11,2017-05-11T00:00:00Z,4
41003,2017,5,12,2017-05-12T00:00:00Z,5
28572,2017,5,13,2017-05-13T00:00:00Z,6
24495,2017,5,14,2017-05-14T00:00:00Z,0
31942,2017,5,15,2017-05-15T00:00:00Z,1
35773,2017,5,16,2017-05-16T00:00:00Z,2
37185,2017,5,17,2017-05-17T00:00:00Z,3
41557,2017,5,18,2017-05-18T00:00:00Z,4
48078,2017,5,19,2017-05-19T00:00:00Z,5
35033,2017,5,20,2017-05-20T00:00:00Z,6
33156,2017,5,21,2017-05-21T00:00:00Z,0
38777,2017,5,22,2017-05-22T00:00:00Z,1
40952,2017,5,23,2017-05-23T00:00:00Z,2
39637,2017,5,24,2017-05-24T00:00:00Z,3
37236,2017,5,25,2017-05-25T00:00:00Z,4
34868,2017,5,26,2017-05-26T00:00:00Z,5
25374,2017,5,27,2017-05-27T00:00:00Z,6
23276,2017,5,28,2017-05-28T00:00:00Z,0
16096,2017,5,29,2017-05-29T00:00:00Z,1
26939,2017,5,30,2017-05-30T00:00:00Z,2
30835,2017,5,31,2017-05-31T00:00:00Z,3
38124,2017,6,1,2017-06-01T00:00:00Z,4
45503,2017,6,2,2017-06-02T00:00:00Z,5
38880,2017,6,3,2017-06-03T00:00:00Z,6
36183,2017,6,4,2017-06-04T00:00:00Z,0
40199,2017,6,5,2017-06-05T00:00:00Z,1
38324,2017,6,6,2017-06-06T00:00:00Z,2
36643,2017,6,7,2017-06-07T00:00:00Z,3
39084,2017,6,8,2017-06-08T00:00:00Z,4
41066,2017,6,9,2017-06-09T00:00:00Z,5
37747,2017,6,10,2017-06-10T00:00:00Z,6
36083,2017,6,11,2017-06-11T00:00:00Z,0
40510,2017,6,12,2017-06-12T00:00:00Z,1
39462,2017,6,13,2017-06-13T00:00:00Z,2
41234,2017,6,14,2017-06-14T00:00:00Z,3
40066,2017,6,15,2017-06-15T00:00:00Z,4
37771,2017,6,16,2017-06-16T00:00:00Z,5
29413,2017,6,17,2017-06-17T00:00:00Z,6
23822,2017,6,18,2017-06-18T00:00:00Z,0
32384,2017,6,19,2017-06-19T00:00:00Z,1
35670,2017,6,20,2017-06-20T00:00:00Z,2
37106,2017,6,21,2017-06-21T00:00:00Z,3
38772,2017,6,22,2017-06-22T00:00:00Z,4
38610,2017,6,23,2017-06-23T00:00:00Z,5
31705,2017,6,24,2017-06-24T00:00:00Z,6
27919,2017,6,25,2017-06-25T00:00:00Z,0
30336,2017,6,26,2017-06-26T00:00:00Z,1
31234,2017,6,27,2017-06-27T00:00:00Z,2
35354,2017,6,28,2017-06-28T00:00:00Z,3
36959,2017,6,29,2017-06-29T00:00:00Z,4
35594,2017,6,30,2017-06-30T00:00:00Z,5
29606,2017,7,1,2017-07-01T00:00:00Z,6
25998,2017,7,2,2017-07-02T00:00:00Z,0
21663,2017,7,3,2017-07-03T00:00:00Z,1
18321,2017,7,4,2017-07-04T00:00:00Z,2
25084,2017,7,5,2017-07-05T00:00:00Z,3
28531,2017,7,6,2017-07-06T00:00:00Z,4
32506,2017,7,7,2017-07-07T00:00:00Z,5
26980,2017,7,8,2017-07-08T00:00:00Z,6
23505,2017,7,9,2017-07-09T00:00:00Z,0
29471,2017,7,10,2017-07-10T00:00:00Z,1
31749,2017,7,11,2017-07-11T00:00:00Z,2
35053,2017,7,12,2017-07-12T00:00:00Z,3
35959,2017,7,13,2017-07-13T00:00:00Z,4
37123,2017,7,14,2017-07-14T00:00:00Z,5
31688,2017,7,15,2017-07-15T00:00:00Z,6
25306,2017,7,16,2017-07-16T00:00:00Z,0
28423,2017,7,17,2017-07-17T00:00:00Z,1
31308,2017,7,18,2017-07-18T00:00:00Z,2
34877,2017,7,19,2017-07-19T00:00:00Z,3
36813,2017,7,20,2017-07-20T00:00:00Z,4
39687,2017,7,21,2017-07-21T00:00:00Z,5
30298,2017,7,22,2017-07-22T00:00:00Z,6
25704,2017,7,23,2017-07-23T00:00:00Z,0
29808,2017,7,24,2017-07-24T00:00:00Z,1
31931,2017,7,25,2017-07-25T00:00:00Z,2
34121,2017,7,26,2017-07-26T00:00:00Z,3
35204,2017,7,27,2017-07-27T00:00:00Z,4
34204,2017,7,28,2017-07-28T00:00:00Z,5
26777,2017,7,29,2017-07-29T00:00:00Z,6
21746,2017,7,30,2017-07-30T00:00:00Z,0
25439,2017,7,31,2017-07-31T00:00:00Z,1
71,2017,8,1,2017-08-01T00:00:00Z,2
